LocationId,Name,ParentId,Level,Active,IsDeleted,IsShow,Code,ParentName,Path
0,Tuyến TW,0,0,1,0,1,tuyen tw,Tuyến TW,root
100000000,Thành phố Hà Nội,9999999999,1,1,0,1,thanh pho ha noi,Các Tỉnh Thành,root/thanhphohanoi
100100000,Quận Ba Đình,100000000,2,1,0,1,quan ba dinh,Thành phố Hà Nội,root/thanhphohanoi/quanbadinh
100100001,Phường Phúc Xá,100100000,3,1,0,1,phuong phuc xa,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongphucxa
100100004,Phường Trúc Bạch,100100000,3,1,0,1,phuong truc bach,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongtrucbach
100100006,Phường Vĩnh Phúc,100100000,3,1,0,1,phuong vinh phuc,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongvinhphuc
100100007,Phường Cống Vị,100100000,3,1,0,1,phuong cong vi,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongcongvi
100100008,Phường Liễu Giai,100100000,3,1,0,1,phuong lieu giai,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuonglieugiai
100100010,Phường Nguyễn Trung Trực,100100000,3,1,0,1,phuong nguyen trung truc,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongnguyentrungtruc
100100013,Phường Quán Thánh,100100000,3,1,0,1,phuong quan thanh,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongquanthanh
100100016,Phường Ngọc Hà,100100000,3,1,0,1,phuong ngoc ha,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongngocha
100100019,Phường Điện Biên,100100000,3,1,0,1,phuong dien bien,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongdienbien
100100022,Phường Đội Cấn,100100000,3,1,0,1,phuong doi can,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongdoican
100100025,Phường Ngọc Khánh,100100000,3,1,0,1,phuong ngoc khanh,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongngockhanh
100100028,Phường Kim Mã,100100000,3,1,0,1,phuong kim ma,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongkimma
100100031,Phường Giảng Võ,100100000,3,1,0,1,phuong giang vo,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuonggiangvo
100100034,Phường Thành Công,100100000,3,1,0,1,phuong thanh cong,Quận Ba Đình,root/thanhphohanoi/quanbadinh/phuongthanhcong
100200000,Quận Hoàn Kiếm,100000000,2,1,0,1,quan hoan kiem,Thành phố Hà Nội,root/thanhphohanoi/quanhoankiem
100200037,Phường Phúc Tân,100200000,3,1,0,1,phuong phuc tan,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongphuctan
100200040,Phường Đồng Xuân,100200000,3,1,0,1,phuong dong xuan,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongdongxuan
100200043,Phường Hàng Mã,100200000,3,1,0,1,phuong hang ma,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangma
100200046,Phường Hàng Buồm,100200000,3,1,0,1,phuong hang buom,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangbuom
100200049,Phường Hàng Đào,100200000,3,1,0,1,phuong hang dao,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangdao
100200052,Phường Hàng Bồ,100200000,3,1,0,1,phuong hang bo,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangbo
100200055,Phường Cửa Đông,100200000,3,1,0,1,phuong cua dong,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongcuadong
100200058,Phường Lý Thái Tổ,100200000,3,1,0,1,phuong ly thai to,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonglythaito
100200061,Phường Hàng Bạc,100200000,3,1,0,1,phuong hang bac,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangbac
100200064,Phường Hàng Gai,100200000,3,1,0,1,phuong hang gai,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghanggai
100200067,Phường Chương Dương Độ,100200000,3,1,0,1,phuong chuong duong do,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongchuongduongdo
100200070,Phường Hàng Trống,100200000,3,1,0,1,phuong hang trong,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangtrong
100200073,Phường Cửa Nam,100200000,3,1,0,1,phuong cua nam,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongcuanam
100200076,Phường Hàng Bông,100200000,3,1,0,1,phuong hang bong,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangbong
100200079,Phường Tràng Tiền,100200000,3,1,0,1,phuong trang tien,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongtrangtien
100200082,Phường Trần Hưng Đạo,100200000,3,1,0,1,phuong tran hung dao,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongtranhungdao
100200085,Phường Phan Chu Trinh,100200000,3,1,0,1,phuong phan chu trinh,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuongphanchutrinh
100200088,Phường Hàng Bài,100200000,3,1,0,1,phuong hang bai,Quận Hoàn Kiếm,root/thanhphohanoi/quanhoankiem/phuonghangbai
100300000,Quận Tây Hồ,100000000,2,1,0,1,quan tay ho,Thành phố Hà Nội,root/thanhphohanoi/quantayho
100300091,Phường Phú Thượng,100300000,3,1,0,1,phuong phu thuong,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongphuthuong
100300094,Phường Nhật Tân,100300000,3,1,0,1,phuong nhat tan,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongnhattan
100300097,Phường Tứ Liên,100300000,3,1,0,1,phuong tu lien,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongtulien
100300100,Phường Quảng An,100300000,3,1,0,1,phuong quang an,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongquangan
100300103,Phường Xuân La,100300000,3,1,0,1,phuong xuan la,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongxuanla
100300106,Phường Yên Phụ,100300000,3,1,0,1,phuong yen phu,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongyenphu
100300109,Phường Bưởi,100300000,3,1,0,1,phuong buoi,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongbuoi
100300112,Phường Thụy Khuê,100300000,3,1,0,1,phuong thuy khue,Quận Tây Hồ,root/thanhphohanoi/quantayho/phuongthuykhue
100400000,Quận Long Biên,100000000,2,1,0,1,quan long bien,Thành phố Hà Nội,root/thanhphohanoi/quanlongbien
100400115,Phường Thượng Thanh,100400000,3,1,0,1,phuong thuong thanh,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongthuongthanh
100400118,Phường Ngọc Thụy,100400000,3,1,0,1,phuong ngoc thuy,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongngocthuy
100400121,Phường Giang Biên,100400000,3,1,0,1,phuong giang bien,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuonggiangbien
100400124,Phường Đức Giang,100400000,3,1,0,1,phuong duc giang,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongducgiang
100400127,Phường Việt Hưng,100400000,3,1,0,1,phuong viet hung,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongviethung
100400130,Phường Gia Thụy,100400000,3,1,0,1,phuong gia thuy,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuonggiathuy
100400133,Phường Ngọc Lâm,100400000,3,1,0,1,phuong ngoc lam,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongngoclam
100400136,Phường Phúc Lợi,100400000,3,1,0,1,phuong phuc loi,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongphucloi
100400139,Phường Bồ Đề,100400000,3,1,0,1,phuong bo de,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongbode
100400142,Phường Sài Đồng,100400000,3,1,0,1,phuong sai dong,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongsaidong
100400145,Phường Long Biên,100400000,3,1,0,1,phuong long bien,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuonglongbien
100400148,Phường Thạch Bàn,100400000,3,1,0,1,phuong thach ban,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongthachban
100400151,Phường Phúc Đồng,100400000,3,1,0,1,phuong phuc dong,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongphucdong
100400154,Phường Cự Khối,100400000,3,1,0,1,phuong cu khoi,Quận Long Biên,root/thanhphohanoi/quanlongbien/phuongcukhoi
100500000,Quận Cầu Giấy,100000000,2,1,0,1,quan cau giay,Thành phố Hà Nội,root/thanhphohanoi/quancaugiay
100500157,Phường Nghĩa Đô,100500000,3,1,0,1,phuong nghia do,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongnghiado
100500160,Phường Nghĩa Tân,100500000,3,1,0,1,phuong nghia tan,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongnghiatan
100500163,Phường Mai Dịch,100500000,3,1,0,1,phuong mai dich,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongmaidich
100500166,Phường Dịch Vọng,100500000,3,1,0,1,phuong dich vong,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongdichvong
100500167,Phường Dịch Vọng Hậu,100500000,3,1,0,1,phuong dich vong hau,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongdichvonghau
100500169,Phường Quan Hoa,100500000,3,1,0,1,phuong quan hoa,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongquanhoa
100500172,Phường Yên Hoà,100500000,3,1,0,1,phuong yen hoa,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongyenhoa
100500175,Phường Trung Hoà,100500000,3,1,0,1,phuong trung hoa,Quận Cầu Giấy,root/thanhphohanoi/quancaugiay/phuongtrunghoa
100600000,Quận Đống Đa,100000000,2,1,0,1,quan dong da,Thành phố Hà Nội,root/thanhphohanoi/quandongda
100600178,Phường Cát Linh,100600000,3,1,0,1,phuong cat linh,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongcatlinh
100600181,Phường Văn Miếu,100600000,3,1,0,1,phuong van mieu,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongvanmieu
100600184,Phường Quốc Tử Giám,100600000,3,1,0,1,phuong quoc tu giam,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongquoctugiam
100600187,Phường Láng Thượng,100600000,3,1,0,1,phuong lang thuong,Quận Đống Đa,root/thanhphohanoi/quandongda/phuonglangthuong
100600190,Phường Ô Chợ Dừa,100600000,3,1,0,1,phuong o cho dua,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongochodua
100600193,Phường Văn Chương,100600000,3,1,0,1,phuong van chuong,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongvanchuong
100600196,Phường Hàng Bột,100600000,3,1,0,1,phuong hang bot,Quận Đống Đa,root/thanhphohanoi/quandongda/phuonghangbot
100600199,Phường Láng Hạ,100600000,3,1,0,1,phuong lang ha,Quận Đống Đa,root/thanhphohanoi/quandongda/phuonglangha
100600202,Phường Khâm Thiên,100600000,3,1,0,1,phuong kham thien,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongkhamthien
100600205,Phường Thổ Quan,100600000,3,1,0,1,phuong tho quan,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongthoquan
100600208,Phường Nam Đồng,100600000,3,1,0,1,phuong nam dong,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongnamdong
100600211,Phường Trung Phụng,100600000,3,1,0,1,phuong trung phung,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongtrungphung
100600214,Phường Quang Trung,100600000,3,1,0,1,phuong quang trung,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongquangtrung
100600217,Phường Trung Liệt,100600000,3,1,0,1,phuong trung liet,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongtrungliet
100600220,Phường Phương Liên,100600000,3,1,0,1,phuong phuong lien,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongphuonglien
100600223,Phường Thịnh Quang,100600000,3,1,0,1,phuong thinh quang,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongthinhquang
100600226,Phường Trung Tự,100600000,3,1,0,1,phuong trung tu,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongtrungtu
100600229,Phường Kim Liên,100600000,3,1,0,1,phuong kim lien,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongkimlien
100600232,Phường Phương Mai,100600000,3,1,0,1,phuong phuong mai,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongphuongmai
100600235,Phường Ngã Tư Sở,100600000,3,1,0,1,phuong nga tu so,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongngatuso
100600238,Phường Khương Thượng,100600000,3,1,0,1,phuong khuong thuong,Quận Đống Đa,root/thanhphohanoi/quandongda/phuongkhuongthuong
100700000,Quận Hai Bà Trưng,100000000,2,1,0,1,quan hai ba trung,Thành phố Hà Nội,root/thanhphohanoi/quanhaibatrung
100700241,Phường Nguyễn Du,100700000,3,1,0,1,phuong nguyen du,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongnguyendu
100700244,Phường Bạch Đằng,100700000,3,1,0,1,phuong bach dang,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongbachdang
100700247,Phường Phạm Đình Hổ,100700000,3,1,0,1,phuong pham dinh ho,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongphamdinhho
100700250,Phường Bùi Thị Xuân,100700000,3,1,0,1,phuong bui thi xuan,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongbuithixuan
100700253,Phường Ngô Thì Nhậm,100700000,3,1,0,1,phuong ngo thi nham,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongngothinham
100700256,Phường Lê Đại Hành,100700000,3,1,0,1,phuong le dai hanh,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongledaihanh
100700259,Phường Đồng Nhân,100700000,3,1,0,1,phuong dong nhan,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongdongnhan
100700262,Phường Phố Huế,100700000,3,1,0,1,phuong pho hue,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongphohue
100700265,Phường Đống Mác,100700000,3,1,0,1,phuong dong mac,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongdongmac
100700268,Phường Thanh Lương,100700000,3,1,0,1,phuong thanh luong,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongthanhluong
100700271,Phường Thanh Nhàn,100700000,3,1,0,1,phuong thanh nhan,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongthanhnhan
100700274,Phường Cầu Dền,100700000,3,1,0,1,phuong cau den,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongcauden
100700277,Phường Bách Khoa,100700000,3,1,0,1,phuong bach khoa,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongbachkhoa
100700280,Phường Đồng Tâm,100700000,3,1,0,1,phuong dong tam,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongdongtam
100700283,Phường Vĩnh Tuy,100700000,3,1,0,1,phuong vinh tuy,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongvinhtuy
100700286,Phường Bạch Mai,100700000,3,1,0,1,phuong bach mai,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongbachmai
100700289,Phường Quỳnh Mai,100700000,3,1,0,1,phuong quynh mai,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongquynhmai
100700292,Phường Quỳnh Lôi,100700000,3,1,0,1,phuong quynh loi,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongquynhloi
100700295,Phường Minh Khai,100700000,3,1,0,1,phuong minh khai,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongminhkhai
100700298,Phường Trương Định,100700000,3,1,0,1,phuong truong dinh,Quận Hai Bà Trưng,root/thanhphohanoi/quanhaibatrung/phuongtruongdinh
100800000,Quận Hoàng Mai,100000000,2,1,0,1,quan hoang mai,Thành phố Hà Nội,root/thanhphohanoi/quanhoangmai
100800301,Phường Thanh Trì,100800000,3,1,0,1,phuong thanh tri,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongthanhtri
100800304,Phường Vĩnh Hưng,100800000,3,1,0,1,phuong vinh hung,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongvinhhung
100800307,Phường Định Công,100800000,3,1,0,1,phuong dinh cong,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongdinhcong
100800310,Phường Mai Động,100800000,3,1,0,1,phuong mai dong,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongmaidong
100800313,Phường Tương Mai,100800000,3,1,0,1,phuong tuong mai,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongtuongmai
100800316,Phường Đại Kim,100800000,3,1,0,1,phuong dai kim,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongdaikim
100800319,Phường Tân Mai,100800000,3,1,0,1,phuong tan mai,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongtanmai
100800322,Phường Hoàng Văn Thụ,100800000,3,1,0,1,phuong hoang van thu,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuonghoangvanthu
100800325,Phường Giáp Bát,100800000,3,1,0,1,phuong giap bat,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuonggiapbat
100800328,Phường Lĩnh Nam,100800000,3,1,0,1,phuong linh nam,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuonglinhnam
100800331,Phường Thịnh Liệt,100800000,3,1,0,1,phuong thinh liet,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongthinhliet
100800334,Phường Trần Phú,100800000,3,1,0,1,phuong tran phu,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongtranphu
100800337,Phường Hoàng Liệt,100800000,3,1,0,1,phuong hoang liet,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuonghoangliet
100800340,Phường Yên Sở,100800000,3,1,0,1,phuong yen so,Quận Hoàng Mai,root/thanhphohanoi/quanhoangmai/phuongyenso
100900000,Quận Thanh Xuân,100000000,2,1,0,1,quan thanh xuan,Thành phố Hà Nội,root/thanhphohanoi/quanthanhxuan
100900343,Phường Nhân Chính,100900000,3,1,0,1,phuong nhan chinh,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongnhanchinh
100900346,Phường Thượng Đình,100900000,3,1,0,1,phuong thuong dinh,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongthuongdinh
100900349,Phường Khương Trung,100900000,3,1,0,1,phuong khuong trung,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongkhuongtrung
100900352,Phường Khương Mai,100900000,3,1,0,1,phuong khuong mai,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongkhuongmai
100900355,Phường Thanh Xuân Trung,100900000,3,1,0,1,phuong thanh xuan trung,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongthanhxuantrung
100900358,Phường Phương Liệt,100900000,3,1,0,1,phuong phuong liet,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongphuongliet
100900361,Phường Hạ Đình,100900000,3,1,0,1,phuong ha dinh,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuonghadinh
100900364,Phường Khương Đình,100900000,3,1,0,1,phuong khuong dinh,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongkhuongdinh
100900367,Phường Thanh Xuân Bắc,100900000,3,1,0,1,phuong thanh xuan bac,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongthanhxuanbac
100900370,Phường Thanh Xuân Nam,100900000,3,1,0,1,phuong thanh xuan nam,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongthanhxuannam
100900373,Phường Kim Giang,100900000,3,1,0,1,phuong kim giang,Quận Thanh Xuân,root/thanhphohanoi/quanthanhxuan/phuongkimgiang
101600000,Huyện Sóc Sơn,100000000,2,1,0,1,huyen soc son,Thành phố Hà Nội,root/thanhphohanoi/huyensocson
101600376,Thị trấn Sóc Sơn,101600000,3,1,0,1,thi tran soc son,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/thitransocson
101600379,Xã Bắc Sơn,101600000,3,1,0,1,xa bac son,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xabacson
101600382,Xã Minh Trí,101600000,3,1,0,1,xa minh tri,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaminhtri
101600385,Xã Hồng Kỳ,101600000,3,1,0,1,xa hong ky,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xahongky
101600388,Xã Nam Sơn,101600000,3,1,0,1,xa nam son,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xanamson
101600391,Xã Trung Giã,101600000,3,1,0,1,xa trung gia,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xatrunggia
101600394,Xã Tân Hưng,101600000,3,1,0,1,xa tan hung,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xatanhung
101600397,Xã Minh Phú,101600000,3,1,0,1,xa minh phu,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaminhphu
101600400,Xã Phù Linh,101600000,3,1,0,1,xa phu linh,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaphulinh
101600403,Xã Bắc Phú,101600000,3,1,0,1,xa bac phu,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xabacphu
101600406,Xã Tân Minh,101600000,3,1,0,1,xa tan minh,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xatanminh
101600409,Xã Quang Tiến,101600000,3,1,0,1,xa quang tien,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaquangtien
101600412,Xã Hiền Ninh,101600000,3,1,0,1,xa hien ninh,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xahienninh
101600415,Xã Tân Dân,101600000,3,1,0,1,xa tan dan,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xatandan
101600418,Xã Tiên Dược,101600000,3,1,0,1,xa tien duoc,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xatienduoc
101600421,Xã Việt Long,101600000,3,1,0,1,xa viet long,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xavietlong
101600424,Xã Xuân Giang,101600000,3,1,0,1,xa xuan giang,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaxuangiang
101600427,Xã Mai Đình,101600000,3,1,0,1,xa mai dinh,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xamaidinh
101600430,Xã Đức Hoà,101600000,3,1,0,1,xa duc hoa,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaduchoa
101600433,Xã Thanh Xuân,101600000,3,1,0,1,xa thanh xuan,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xathanhxuan
101600436,Xã Đông Xuân,101600000,3,1,0,1,xa dong xuan,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xadongxuan
101600439,Xã Kim Lũ,101600000,3,1,0,1,xa kim lu,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xakimlu
101600442,Xã Phú Cường,101600000,3,1,0,1,xa phu cuong,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaphucuong
101600445,Xã Phú Minh,101600000,3,1,0,1,xa phu minh,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaphuminh
101600448,Xã Phù Lỗ,101600000,3,1,0,1,xa phu lo,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaphulo
101600451,Xã Xuân Thu,101600000,3,1,0,1,xa xuan thu,Huyện Sóc Sơn,root/thanhphohanoi/huyensocson/xaxuanthu
101700000,Huyện Đông Anh,100000000,2,1,0,1,huyen dong anh,Thành phố Hà Nội,root/thanhphohanoi/huyendonganh
101700454,Thị trấn Đông Anh,101700000,3,1,0,1,thi tran dong anh,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/thitrandonganh
101700457,Xã Xuân Nộn,101700000,3,1,0,1,xa xuan non,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xaxuannon
101700460,Xã Thuỵ Lâm,101700000,3,1,0,1,xa thuy lam,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xathuylam
101700463,Xã Bắc Hồng,101700000,3,1,0,1,xa bac hong,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xabachong
101700466,Xã Nguyên Khê,101700000,3,1,0,1,xa nguyen khe,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xanguyenkhe
101700469,Xã Nam Hồng,101700000,3,1,0,1,xa nam hong,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xanamhong
101700472,Xã Tiên Dương,101700000,3,1,0,1,xa tien duong,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xatienduong
101700475,Xã Vân Hà,101700000,3,1,0,1,xa van ha,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xavanha
101700478,Xã Uy Nỗ,101700000,3,1,0,1,xa uy no,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xauyno
101700481,Xã Vân Nội,101700000,3,1,0,1,xa van noi,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xavannoi
101700484,Xã Liên Hà,101700000,3,1,0,1,xa lien ha,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xalienha
101700487,Xã Việt Hùng,101700000,3,1,0,1,xa viet hung,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xaviethung
101700490,Xã Kim Nỗ,101700000,3,1,0,1,xa kim no,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xakimno
101700493,Xã Kim Chung,101700000,3,1,0,1,xa kim chung,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xakimchung
101700496,Xã Dục Tú,101700000,3,1,0,1,xa duc tu,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xaductu
101700499,Xã Đại Mạch,101700000,3,1,0,1,xa dai mach,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xadaimach
101700502,Xã Vĩnh Ngọc,101700000,3,1,0,1,xa vinh ngoc,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xavinhngoc
101700505,Xã Cổ Loa,101700000,3,1,0,1,xa co loa,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xacoloa
101700508,Xã Hải Bối,101700000,3,1,0,1,xa hai boi,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xahaiboi
101700511,Xã Xuân Canh,101700000,3,1,0,1,xa xuan canh,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xaxuancanh
101700514,Xã Võng La,101700000,3,1,0,1,xa vong la,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xavongla
101700517,Xã Tầm Xá,101700000,3,1,0,1,xa tam xa,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xatamxa
101700520,Xã Mai Lâm,101700000,3,1,0,1,xa mai lam,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xamailam
101700523,Xã Đông Hội,101700000,3,1,0,1,xa dong hoi,Huyện Đông Anh,root/thanhphohanoi/huyendonganh/xadonghoi
